Koreaabin,,1964,70,145,540,1
Chinalbqs,,1936,70,140,485,0
Sauzer,,1814,70,140,515,1
Chinaqiyue,,1949,70,139,528,2
Mezore,,1900,70,139,582,3
Radz,,1784,70,138,533,1
Koreanjob,,1813,70,138,576,0
Chinalong,,1755,70,138,580,0
Xanthya,,1709,70,137,582,1
Korbiscuit,,1616,70,137,597,1
Sierra,,1562,70,136,579,2
Schinken,,1724,70,135,406,0
Sanctum,,1609,70,135,557,2
Onok,,1442,70,134,570,1
Eggpain,,1663,70,133,524,3
Chinaqm,,1910,70,133,556,1
Blueluckxx,,1790,70,132,525,1
Chinalost,,1706,70,132,579,2
Koreatiger,,1514,70,132,581,3
Croon,,1510,70,131,505,0
Diga,,1051,70,131,532,0
Othugri,,1562,70,131,588,1
Inrica,,1302,70,130,500,4
Matt,,1246,70,130,519,1
Regalia,,1275,70,130,577,2
Ataz,,1304,70,129,421,0
Lurkat,,1361,70,129,569,0
Nancy,,1181,70,129,572,0
Sheila,,1781,70,129,574,9
Kavrardi,,1586,70,128,560,3
Delphy,,1223,70,128,562,0
Chinalee,,1376,70,128,582,2
Chinalen,,994,70,128,586,0
Magicca,,1630,70,127,516,5
Manamama,,1429,70,127,537,0
Seraph,,1321,70,127,556,2
Sorceress,,1361,70,127,563,1
Anioah,,1449,70,127,592,5
Sera,,1318,70,126,451,0
Koreahmh,,1525,70,126,496,2
Lenoranb,,1241,70,126,499,4
Herd,,899,70,126,546,0
Koreasnow,,1262,70,126,563,5
Crknl,,1106,70,126,569,0
Solution,,1206,70,125,382,0
Jack,,1265,70,125,443,1
Hilda,,1163,70,125,462,7
Galadriel,,1016,70,125,504,1
Cnooooooo,,1283,70,125,518,5
Onila,,1319,70,125,523,5
Momo,,1330,70,125,529,3
Koreakang,,1214,70,125,576,1
Chinaqun,,1333,70,125,585,0
Oshathe,,1304,70,124,544,0
Camatha,,1387,70,124,545,1
Waterfire,,1399,70,124,556,7
Globe,,1304,70,124,560,2
Echoes,,1178,70,124,594,7
Combustor,,1301,70,123,457,0
Dushada,,1469,70,123,481,0
Chinamz,,1543,70,123,515,2
Ainz,,1226,70,123,520,1
Ccnfzofzo,,1207,70,123,526,1
Immy,,1314,70,123,543,1
Koreagold,,1203,70,123,558,0
Omini,,850,70,123,571,2
Crazywitch,,1209,70,123,579,5
Magen,,1219,70,123,592,5
Neomond,,1227,70,123,595,2
Koreajuni,,1307,70,122,397,0
Garlic,,1045,70,122,438,3
Slamdizzle,,1130,70,122,478,1
Emir,,1178,70,122,517,5
Mmbah,,926,70,122,522,1
Chinalxin,,1059,70,122,537,1
Macha,,1224,70,122,540,0
Aryn,,1071,70,122,553,3
Love,,734,70,121,466,0
Okihuz,,1357,70,121,509,0
Divinely,,1003,70,121,536,3
Livi,,1025,70,121,550,1
Igrez,,1084,70,121,551,3
Ivanvodka,,1042,70,121,551,4
Miche,,1248,70,121,562,3
Chinajingh,,1396,70,121,571,4
Elaine,,633,70,121,580,3
Wind,,977,70,121,597,2
Talrasha,,1192,70,120,344,3
Sovra,,824,70,120,411,3
Kordiablo,,1280,70,120,413,4
Arteros,,1195,70,120,416,4
Hayoon,,1208,70,120,444,2
Kaveve,,1166,70,120,471,0
Chinaboss,,1400,70,120,473,0
Khaleesi,,1130,70,120,477,1
Endrun,,1099,70,120,479,4
Vika,,690,70,120,488,3
Eliza,,1193,70,120,493,1
Loser,,958,70,120,503,2
Endor,,1267,70,120,522,1
Chinalilan,,708,70,120,531,2
Ithus,,811,70,120,535,1
Roachh,,995,70,120,545,8
Nirva,,683,70,120,557,1
Hmxi,,1137,70,120,599,1
Koreaoksu,,997,70,119,499,0
Xihe,,851,70,119,519,1
Anegl,,937,70,119,530,3
Koreamina,,1211,70,119,540,1
Nadine,,1253,70,119,554,2
Nenne,,1211,70,119,568,3
Chinapj,,1322,70,119,589,4
Koreamyst,,1023,70,119,595,0
Athadak,,1313,70,118,409,3
Chinanice,,1022,70,118,430,0
Moli,,1373,70,118,447,1
Stan,,1044,70,118,453,5
Jurti,,1237,70,118,457,2
Arya,,966,70,118,461,1
Rura,,1157,70,118,473,0
Koreamazin,,1229,70,118,497,9
Chinaw,,1208,70,118,498,3
Akito,,815,70,118,513,4
Nuhoje,,1065,70,118,518,1
Lena,,659,70,118,542,0
Kalil,,1136,70,118,544,0
Koreaendo,,1120,70,118,546,0
Zalij,,970,70,118,559,2
Chinadibao,,861,70,118,561,1
Chinaxxsor,,1265,70,118,562,2
Ivanvodka,,841,70,118,562,5
Donuts,,952,70,118,564,0
Sathaha,,618,70,118,571,1
Racebeppo,,1039,70,118,582,3
Ambeckett,,1157,70,118,583,4
Romme,,1175,70,118,590,0
Pixie,,1346,70,118,592,5
Koreasiba,,1041,70,117,471,0
Emma,,1088,70,117,475,5
Nahi,,1008,70,117,495,3
Suzid,,1243,70,117,503,3
Avus,,1231,70,117,510,5
Nanobreath,,713,70,117,523,1
Theon,,1095,70,117,535,9
Idrok,,734,70,117,568,5
Serg,,931,70,117,573,1
Koreanlin,,717,70,117,595,6
Ibren,,1087,70,116,427,2
Chinaming,,1000,70,116,435,2
Tanna,,1347,70,116,450,3
Cerem,,1275,70,116,471,1
Oooo,,1006,70,116,480,2
Fatduck,,666,70,116,505,3
Note,,948,70,116,507,1
Esog,,1030,70,116,507,0
Jawa,,1133,70,116,516,5
Goldenboi,,915,70,116,521,0
Wakka,,1117,70,116,537,7
Ezadni,,1092,70,116,544,2
Leopold,,1124,70,116,574,2
Hanmeimei,,1120,70,116,589,9
Koreahyun,,1427,70,115,260,2
Mobstep,,1047,70,115,304,1
Aped,,979,70,115,349,0
Salt,,981,70,115,349,0
Kodorza,,1095,70,115,366,0
Supertech,,641,70,115,368,1
Chinachebb,,1341,70,115,369,3
Apyc,,1040,70,115,402,0
Miss,,1275,70,115,409,2
Chinamf,,1042,70,115,412,2
Alez,,1060,70,115,413,2
Chingo,,1001,70,115,414,4
Korealove,,1037,70,115,427,0
Smallwan,,1102,70,115,429,1
Worker,,1264,70,115,434,0
Kotevich,,1093,70,115,452,1
Koreazzang,,1022,70,115,461,3
Lufafa,,915,70,115,461,4
Shenxian,,974,70,115,483,5
Irgudnes,,960,70,115,488,2
Naza,,701,70,115,490,0
Twfacaiman,,1195,70,115,493,4
Athena,,1117,70,115,495,1
Koreaoops,,1123,70,115,504,0
Krizardi,,940,70,115,506,1
Raba,,1039,70,115,519,2
Foodie,,1184,70,115,522,4
Xigua,,1099,70,115,534,5
Gordi,,934,70,115,547,3
Tuchy,,1156,70,115,551,5
Zubi,,1072,70,114,438,1
Zooo,,1051,70,114,474,3
Beltbuccal,,935,70,114,479,4
Agaz,,784,70,114,495,1
Kulolo,,1002,70,114,536,2
Score,,676,70,114,581,3
Mage,,1153,70,113,432,2
Pondii,,993,70,113,437,0
Zoppel,,1016,70,113,438,1
Ruuuze,,729,70,113,464,0
Megazorde,,953,70,113,480,5
Jutidna,,1144,70,113,485,1
Artemis,,1322,70,113,491,4
Frostmoon,,896,70,113,493,1
Nipsanhips,,793,70,113,497,1
Aricha,,952,70,113,518,2
Chronic,,743,70,113,521,5
Guha,,581,70,113,532,6
Thora,,833,70,113,539,2
Angelissa,,986,70,113,544,1
Nivra,,1087,70,113,545,3
Ashivi,,993,70,113,547,3
Othalol,,1006,70,113,549,0
Sise,,801,70,113,550,2
Eden,,1084,70,113,552,7
Sugak,,915,70,113,558,2
Rwub,,1078,70,113,568,2
Defy,,986,70,113,569,3
Ituki,,511,70,113,571,0
Etame,,984,70,113,578,4
Bubbles,,792,70,113,584,0
Otona,,942,70,113,587,1
Godjet,,680,70,113,597,0
Dathi,,681,70,113,598,5
Rudyx,,657,70,112,377,1
Gobache,,669,70,112,415,1
Afriz,,1218,70,112,446,1
Skiriane,,945,70,112,452,1
Hihihoho,,1112,70,112,460,5
Rizare,,748,70,112,461,0
Neal,,773,70,112,484,2
Felmob,,1191,70,112,484,2
Nashut,,1102,70,112,497,1
Paparesta,,539,70,112,508,0
Ribi,,863,70,112,511,0
Flame,,1213,70,112,524,3
Mojiji,,1033,70,112,528,10
